"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,"Goal 2: End hunger, achieve food security and improved nutrition and promote sustainable agriculture",https://api.worldbank.org/v2/countries/all/indicators/SH.STA.STNT.MA.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SH.STA.STNT.MA.ZS?format=json,https://data.worldbank.org/indicator/SH.STA.STNT.MA.ZS,CC BY-4.0,"Prevalence of stunting, male, is the percentage of boys under age 5 whose height for age is more than two standard deviations below the median for the international reference population ages 0-59 months. For children up to two years old height is measured by recumbent length. For older children height is measured by stature while standing. The data are based on the WHO's new child growth standards released in 2006.","World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",
Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,"Goal 2: End hunger, achieve food security and improved nutrition and promote sustainable agriculture",https://api.worldbank.org/v2/countries/all/indicators/SN.ITK.DEFC.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SN.ITK.DEFC.ZS?format=json,https://data.worldbank.org/indicator/SN.ITK.DEFC.ZS,CC BY-4.0,Population below minimum level of dietary energy consumption (also referred to as prevalence of undernourishment) shows the percentage of the population whose food intake is insufficient to meet dietary energy requirements continuously. Data showing as 5 may signify a prevalence of undernourishment below 5%.,Food and Agriculture Organization (http://www.fao.org/publications/en/).,
"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,"Goal 2: End hunger, achieve food security and improved nutrition and promote sustainable agriculture",https://api.worldbank.org/v2/countries/all/indicators/SH.STA.MALN.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SH.STA.MALN.ZS?format=json,https://data.worldbank.org/indicator/SH.STA.MALN.ZS,CC BY-4.0,Prevalence of underweight children is the percentage of children under age 5 whose weight for age is more than two standard deviations below the median for the international reference population ages 0-59 months. The data are based on the WHO's new child growth standards released in 2006.,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries. Adjusted, comparable data are available at http://www.who.int/nutgrowthdb/en. Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,"Goal 2: End hunger, achieve food security and improved nutrition and promote sustainable agriculture",https://api.worldbank.org/v2/countries/all/indicators/SH.STA.MALN.FE.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SH.STA.MALN.FE.ZS?format=json,https://data.worldbank.org/indicator/SH.STA.MALN.FE.ZS,CC BY-4.0,"Prevalence of underweight, female, is the percentage of girls under age 5 whose weight for age is more than two standard deviations below the median for the international reference population ages 0-59 months. The data are based on the WHO's new child growth standards released in 2006.","World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",
"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,"Goal 2: End hunger, achieve food security and improved nutrition and promote sustainable agriculture",https://api.worldbank.org/v2/countries/all/indicators/SH.STA.MALN.MA.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SH.STA.MALN.MA.ZS?format=json,https://data.worldbank.org/indicator/SH.STA.MALN.MA.ZS,CC BY-4.0,"Prevalence of underweight, male, is the percentage of boys under age 5 whose weight for age is more than two standard deviations below the median for the international reference population ages 0-59 months. The data are based on the WHO's new child growth standards released in 2006.","World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",
"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,"Goal 2: End hunger, achieve food security and improved nutrition and promote sustainable agriculture",https://api.worldbank.org/v2/countries/all/indicators/SH.STA.WAST.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SH.STA.WAST.ZS?format=json,https://data.worldbank.org/indicator/SH.STA.WAST.ZS,CC BY-4.0,Prevalence of wasting is the proportion of children under age 5 whose weight for height is more than two standard deviations below the median for the international reference population ages 0-59.,"World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries. Adjusted, comparable data are available at http://www.who.int/nutgrowthdb/en. Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology.",
"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,"Goal 2: End hunger, achieve food security and improved nutrition and promote sustainable agriculture",https://api.worldbank.org/v2/countries/all/indicators/SH.STA.WAST.FE.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SH.STA.WAST.FE.ZS?format=json,https://data.worldbank.org/indicator/SH.STA.WAST.FE.ZS,CC BY-4.0,"Prevalence of wasting, female, is the proportion of girls under age 5 whose weight for height is more than two standard deviations below the median for the international reference population ages 0-59.","World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",
"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,"Goal 2: End hunger, achieve food security and improved nutrition and promote sustainable agriculture",https://api.worldbank.org/v2/countries/all/indicators/SH.STA.WAST.MA.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SH.STA.WAST.MA.ZS?format=json,https://data.worldbank.org/indicator/SH.STA.WAST.MA.ZS,CC BY-4.0,"Prevalence of wasting, male,is the proportion of boys under age 5 whose weight for height is more than two standard deviations below the median for the international reference population ages 0-59.","World Health Organization, Global Database on Child Growth and Malnutrition. Country-level data are unadjusted data from national surveys, and thus may not be comparable across countries.",
"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,Goal 3: Ensure healthy lives and promote well-being for all at all ages,https://api.worldbank.org/v2/countries/all/indicators/SP.ADO.TFRT?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SP.ADO.TFRT?format=json,https://data.worldbank.org/indicator/SP.ADO.TFRT,CC BY-4.0,"Adolescent fertility rate is the number of births per 1,000 women ages 15-19.","United Nations Population Division, World Population Prospects.",
Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,Goal 3: Ensure healthy lives and promote well-being for all at all ages,https://api.worldbank.org/v2/countries/all/indicators/SH.STA.BRTC.ZS?date=0000:2017&format=json&per_page=30000,https://api.worldbank.org/v2/indicators/SH.STA.BRTC.ZS?format=json,https://data.worldbank.org/indicator/SH.STA.BRTC.ZS,CC BY-4.0,"Births attended by skilled health staff are the percentage of deliveries attended by personnel trained to give the necessary supervision, care, and advice to women during pregnancy, labor, and the postpartum period; to conduct deliveries on their own; and to care for newborns.","UNICEF, State of the World's Children, Childinfo, and Demographic and Health Surveys.",
